acc_mean,acc_std,acc_rms,acc_zc,acc_b01,acc_b15,acc_b5,acc_b15_30,hr_mean,ibi_sdnn,ibi_rmssd,y
15.623555255547817,12.960310394730799,20.29938728939872,0.0,0.0019856607666000913,0.023463300995532094,0.0757649419418845,0.15497719151777223,60000000000.0,1e-09,0.0,0
15.791990798097515,13.1589149551548,20.55587546512859,0.0,0.0018253894011536452,0.020003188890726255,0.07733421908550923,0.15875663522736627,60000000000.0,1e-09,0.0,0
15.723821143519388,13.451335912236605,20.692437970193623,0.0,0.0024789881094924126,0.021837231228560326,0.07417160437305714,0.17015147651496035,60000000000.0,1e-09,0.0,0
14.813227643687576,12.313486687863584,19.26275337565418,0.0,0.0022571626971994016,0.019644192038263387,0.06965587523410278,0.1660103234670086,60000000000.0,1e-09,0.0,0
14.908026828668286,12.990036495938266,19.773474961779513,0.0,0.008091283961392538,0.011767428493474563,0.07186417918862134,0.18709994288322113,60000000000.0,1e-09,0.0,0
14.664282535393491,12.805310748511845,19.468363198229813,0.0,0.006080903922814133,0.015134249616140271,0.07247835607640567,0.18499688828829716,60000000000.0,1e-09,0.0,0
14.494099900826205,12.869458089233436,19.3830308109936,0.0,0.0041291945624809916,0.025405325240778136,0.06213374809154547,0.19436571734498728,60000000000.0,1e-09,0.0,0
14.08571496453728,12.403766985237024,18.768612134663496,0.0,0.00217625208001079,0.03200982423876251,0.05787289790336667,0.18801212816834192,60000000000.0,1e-09,0.0,0
13.741323996434398,11.493949278796912,17.91465476015522,0.0,0.002253773487900114,0.028747693928954033,0.05322210975823854,0.17500226134194302,60000000000.0,1e-09,0.0,0
14.216550910443793,11.191729993600196,18.09323464769379,0.0,0.0024567881592555785,0.022801383413081164,0.04427378633297466,0.16703878980611797,60000000000.0,1e-09,0.0,0
14.41120731519038,11.195463904743344,18.248871425417434,0.0,0.0027021213391024254,0.015350338529538547,0.052527449082023135,0.16183591668619815,60000000000.0,1e-09,0.0,0
14.720069771752502,11.902785428339701,18.93031312510578,0.0,0.0035543663372323256,0.012968464348130652,0.0643951556407762,0.16632942472844017,60000000000.0,1e-09,0.0,0
14.573118319802306,12.466129501587396,19.177595320800073,0.0,0.00504376567290797,0.016743727032426745,0.06844170555021697,0.1778522401194457,60000000000.0,1e-09,0.0,0
14.022662278396698,12.371902307091386,18.700241283080786,0.0,0.005849939834748597,0.02070611354237921,0.07390685001052844,0.1797897626211878,60000000000.0,1e-09,0.0,0
14.053877253769521,13.93663728247759,19.792456254328098,0.0,0.004418882727296396,0.022278416613160778,0.0910298342434031,0.21538619948753338,60000000000.0,1e-09,0.0,0
13.926323018077268,14.621031079316055,20.192003927221105,0.0,0.005137065930809209,0.021540569650367665,0.0958952087767628,0.24048773697559137,60000000000.0,1e-09,0.0,0
13.885353195501853,14.400748423143915,20.004614179776475,0.0,0.0026674065186106407,0.02633175325319101,0.08135837427212503,0.24385465105428036,60000000000.0,1e-09,0.0,0
13.629518204624164,12.714488270573655,18.639259063796167,0.0,0.0024041326459255607,0.02117625805439738,0.0652280984554463,0.2146545982119277,60000000000.0,1e-09,0.0,0
13.790386588000544,12.54566565257653,18.64318880684451,0.0,0.0011918307169533034,0.01532768860783317,0.07171581777366733,0.21054787458655908,60000000000.0,1e-09,0.0,0
14.117159318984701,13.619041383733652,19.615618150397616,0.0,0.0024268755580102155,0.005799970543463848,0.09909121056979785,0.22468833260966053,60000000000.0,1e-09,0.0,0
14.658805560141888,15.442195184699273,21.291828774004163,0.0,0.0027432686524968925,0.007820432034030355,0.11431559819568773,0.24771051070084196,60000000000.0,1e-09,0.0,0
14.537901647539105,15.52725474098752,21.270783344155078,0.0,0.0031348263029287353,0.006008947539828227,0.11633403337015732,0.25346930871963597,60000000000.0,1e-09,0.0,0
14.245580937852791,14.408782135797969,20.262023069402225,0.0,0.004107101873309503,0.007907459319900861,0.09431855907266569,0.23912832211651053,60000000000.0,1e-09,0.0,0
13.370148375374047,12.032232400432722,17.987092152248394,0.0,0.003103150407550254,0.00902945689283864,0.07778341515488583,0.19832343560186658,60000000000.0,1e-09,0.0,0
13.045450356254017,11.027178120313366,17.081640210253568,0.0,0.0025280011657190966,0.005480524615275528,0.06836384879852117,0.19260437202131764,60000000000.0,1e-09,0.0,0
13.619205491795578,13.248675355762133,19.000267284531454,0.0,0.003166778626552821,0.005769134685589405,0.10405714153091507,0.2226488248722674,60000000000.0,1e-09,0.0,0
13.8833172117908,14.152225767519791,19.825034450153,0.0,0.0020115687836146034,0.015047877185464551,0.10699696873220126,0.22655590967784636,60000000000.0,1e-09,0.0,0
14.124287349048954,14.872967448026921,20.510988610957465,0.0,0.002195533743935555,0.012603103184304045,0.1179459245353607,0.2327922540442667,60000000000.0,1e-09,0.0,0
13.923938247593906,14.36172331666711,20.003378537601712,0.0,0.00294901083031974,0.013956633864385391,0.11161734316538312,0.22259305843145152,60000000000.0,1e-09,0.0,0
14.125802228661923,14.44814190469137,20.206115239512833,0.0,0.004470037466390317,0.012981242608093801,0.10693298618498497,0.22018060654492094,60000000000.0,1e-09,0.0,0
14.021876662527708,14.187799606701786,19.947598421631888,0.0,0.0035338974014954877,0.014634141845042366,0.09986209871857235,0.22091302864976844,60000000000.0,1e-09,0.0,0
14.094357928956342,14.053041688917263,19.903238583503814,0.0,0.003165346187700014,0.012087588151763072,0.09547886507366006,0.2273662146831484,60000000000.0,1e-09,0.0,0
14.351310222758615,15.367897410219637,21.02694404544216,0.0,0.002607309456349258,0.008785497777376217,0.11716303095949088,0.24868489230464078,60000000000.0,1e-09,0.0,0
14.854130201153524,16.850921527635986,22.46327536958191,0.0,0.0017165815004448377,0.004879368792442521,0.13729950149218634,0.26716956914916096,60000000000.0,1e-09,0.0,0
14.726567163744608,16.364170936708316,22.014946532784528,0.0,0.0022226172044987912,0.011091451794417272,0.1262141810714823,0.25753034480921944,60000000000.0,1e-09,0.0,0
14.22460569470868,14.742629056451591,20.486203128851965,0.0,0.0054743124156465305,0.016052711124709074,0.10467506921106684,0.22787482313853882,60000000000.0,1e-09,0.0,0
13.631683748761429,12.74322804253935,18.660457195495542,0.0,0.005770501309444778,0.018971010956007433,0.07158893465613089,0.20775825950670582,60000000000.0,1e-09,0.0,0
13.350095976402658,12.819415800927128,18.50844358747066,0.0,0.003317609738158247,0.01841215385828068,0.08744680770697524,0.21157480531691528,60000000000.0,1e-09,0.0,0
13.126303734927717,12.040913949714819,17.812452342727333,0.0,0.0026180332815266775,0.012057160925240815,0.08458496101784156,0.20714086350884706,60000000000.0,1e-09,0.0,0
13.490611825626337,13.234670326277932,18.898494809072005,0.0,0.002396818882421454,0.005650138726310655,0.10961980524175252,0.2262000474838736,60000000000.0,1e-09,0.0,0
